Year,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value,ICD10 Code_fat,ICD10 Diagnosis_fat,Diagnosis Type_fat,Metric_fat,Sex_fat,Value_fat,Method,Sex_smk,16 and Over,16-24,25-34,35-49,50-59,60 and Over
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,65790.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,65790.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,131065.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,131065.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,131065.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,22699.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,22699.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,22699.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,28289.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,28289.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,28289.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1934.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1934.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1934.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,634.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,634.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,634.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,6322.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,6322.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,6322.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,702.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,702.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,702.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,4374.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,4374.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,4374.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,3463.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,3463.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,3463.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,3843.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,3843.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,3843.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,7218.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,7218.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,7218.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,8162.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,8162.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,8162.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2473.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2473.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2473.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1067.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1067.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1067.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,23323.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,23323.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,23323.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,24142.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,24142.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,24142.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,22214.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,22214.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,22214.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,59520.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,59520.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,59520.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2387.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2387.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2387.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,33346.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,33346.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,33346.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,5798.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,5798.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,5798.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,179.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,179.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,179.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1978.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1978.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1978.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,78700.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,78700.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,78700.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,37100.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,37100.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,37100.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,23300.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,23300.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,23300.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,17400.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,17400.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,17400.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1000.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1000.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1000.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,22800.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,22800.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,22800.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1300.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1300.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1300.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,500.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,500.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,500.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,4100.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,4100.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,4100.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,100.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,100.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,100.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1700.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1700.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1700.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,800.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,800.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,800.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,800.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,800.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,800.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1700.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1700.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1700.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2900.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2900.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2900.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,400.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,400.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,400.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,900.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,900.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,900.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,18000.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,18000.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,18000.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,4300.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,4300.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,4300.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2900.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2900.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2900.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,7800.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,7800.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,7800.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,400.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,400.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,400.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2800.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2800.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,2800.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,3400.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,3400.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,3400.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,0.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,0.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,0.0,,,19.0,23.0,23.0,21.0,19.0,12.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1000.0,,,20.0,22.0,27.0,23.0,21.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1000.0,,,22.0,22.0,32.0,25.0,22.0,13.0
2012.0,,,,,,,,,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,,,,1000.0,,,19.0,23.0,23.0,21.0,19.0,12.0
